time_s	surface_excess_mol_m2	dynamic_surface_tension_N_m
2239.5	2.1143666573701264e-06	71.89246153590835
2240.0	2.114530871299368e-06	71.89246064994607
2240.5	2.1146950263689013e-06	71.89245976422036
2241.0	2.1148591225991543e-06	71.89245887873118
2241.5	2.115023160010511e-06	71.89245799347849
2242.0	2.1151871386233635e-06	71.89245710846225
2242.5	2.1153510584581138e-06	71.89245622368243
2243.0	2.1155149195351265e-06	71.89245533913899
2243.5	2.1156787218748145e-06	71.89245445483189
2244.0	2.115842465497507e-06	71.89245357076109
2244.5	2.1160061504236073e-06	71.89245268692656
2245.0	2.116169776673455e-06	71.89245180332824
2245.5	2.1163333442674356e-06	71.89245091996614
2246.0	2.11649685322588e-06	71.89245003684016
2246.5	2.1166603035691474e-06	71.89244915395031
2247.0	2.116823695317568e-06	71.89244827129653
2247.5	2.116987028491502e-06	71.8924473888788
2248.0	2.1171503031112625e-06	71.89244650669704
2248.5	2.117313519197191e-06	71.89244562475126
2249.0	2.1174766767696016e-06	71.89244474304141
2249.5	2.117639775848799e-06	71.89244386156743
2250.0	2.1178028164551264e-06	71.8924429803293
2250.5	2.1179657986088707e-06	71.89244209932698
2251.0	2.118128722330347e-06	71.89244121856044
2251.5	2.1182915876398332e-06	71.89244033802962
2252.0	2.118454394557627e-06	71.8924394577345
2252.5	2.1186171431040347e-06	71.89243857767502
2253.0	2.1187798332993177e-06	71.89243769785118
2253.5	2.1189424651637547e-06	71.89243681826291
2254.0	2.119105038717617e-06	71.89243593891018
2254.5	2.119267553981184e-06	71.89243505979296
2255.0	2.1194300109747077e-06	71.8924341809112
2255.5	2.119592409718441e-06	71.89243330226486
2256.0	2.1197547502326367e-06	71.89243242385392
2256.5	2.119917032537547e-06	71.89243154567832
2257.0	2.120079256653333e-06	71.89243066773804
2257.5	2.1202414226004453e-06	71.89242979003303
2258.0	2.12040353039891e-06	71.89242891256326
2258.5	2.1205655800690105e-06	71.89242803532868
2259.0	2.120727571630973e-06	71.89242715832926
2259.5	2.1208895051050243e-06	71.89242628156495
2260.0	2.1210513805113527e-06	71.89242540503574
2260.5	2.121213197870176e-06	71.89242452874156
2261.0	2.121374957201702e-06	71.8924236526824
2261.5	2.1215366585261025e-06	71.89242277685818
2262.0	2.1216983018635937e-06	71.8924219012689
2262.5	2.1218598872343302e-06	71.89242102591452
2263.0	2.122021414658519e-06	71.89242015079498
2263.5	2.122182884156324e-06	71.89241927591026
2264.0	2.122344295747915e-06	71.8924184012603
2264.5	2.122505649453447e-06	71.8924175268451
2265.0	2.1226669452930894e-06	71.89241665266456
2265.5	2.1228281832869973e-06	71.8924157787187
2266.0	2.122989363455315e-06	71.89241490500746
2266.5	2.123150485818196e-06	71.8924140315308
2267.0	2.1233115503957556e-06	71.89241315828868
2267.5	2.1234725572081473e-06	71.89241228528107
2268.0	2.1236335062754984e-06	71.89241141250791
2268.5	2.123794397617925e-06	71.89241053996919
2269.0	2.123955231255543e-06	71.89240966766485
2269.5	2.1241160072084784e-06	71.89240879559486
2270.0	2.12427672549682e-06	71.89240792375918
2270.5	2.124437386140694e-06	71.89240705215778
2271.0	2.12459798916017e-06	71.8924061807906
2271.5	2.1247585345753845e-06	71.89240530965762
2272.0	2.1249190224063776e-06	71.89240443875879
2272.5	2.1250794526732482e-06	71.89240356809408
2273.0	2.1252398253960857e-06	71.89240269766344
2273.5	2.1254001405949497e-06	71.89240182746686
2274.0	2.1255603982899107e-06	71.89240095750426
2274.5	2.1257205985010295e-06	71.89240008777563
2275.0	2.125880741248367e-06	71.89239921828091
2275.5	2.1260408265519645e-06	71.89239834902008
2276.0	2.126200854431884e-06	71.89239747999311
2276.5	2.126360824908156e-06	71.89239661119993
2277.0	2.1265207380008233e-06	71.89239574264052
2277.5	2.1266805937299083e-06	71.89239487431483
2278.0	2.1268403921154532e-06	71.89239400622283
2278.5	2.127000133177453e-06	71.89239313836448
2279.0	2.1271598169359588e-06	71.89239227073975
2279.5	2.1273194434109553e-06	71.89239140334858
2280.0	2.127479012622455e-06	71.89239053619096
2280.5	2.127638524590463e-06	71.89238966926682
2281.0	2.127797979334963e-06	71.89238880257614
2281.5	2.1279573768759504e-06	71.89238793611887
2282.0	2.1281167172334287e-06	71.89238706989497
2282.5	2.1282760004273537e-06	71.89238620390442
2283.0	2.128435226477711e-06	71.89238533814716
2283.5	2.1285943954044747e-06	71.89238447262316
2284.0	2.128753507227592e-06	71.89238360733238
2284.5	2.1289125619670658e-06	71.89238274227479
2285.0	2.129071559642803e-06	71.89238187745033
2285.5	2.1292305002747707e-06	71.89238101285898
2286.0	2.129389383882915e-06	71.89238014850069
2286.5	2.1295482104871815e-06	71.89237928437542
2287.0	2.1297069801074877e-06	71.89237842048314
2287.5	2.129865692763779e-06	71.8923775568238
2288.0	2.130024348475973e-06	71.89237669339737
2288.5	2.1301829472639952e-06	71.8923758302038
2289.0	2.1303414891477448e-06	71.89237496724307
2289.5	2.130499974147148e-06	71.89237410451513
2290.0	2.1306584022820644e-06	71.89237324201993
2290.5	2.1308167735724945e-06	71.89237237975743
2291.0	2.130975088038242e-06	71.89237151772763
2291.5	2.1311333456992113e-06	71.89237065593043
2292.0	2.131291546575292e-06	71.89236979436583
2292.5	2.1314496906863708e-06	71.8923689330338
2293.0	2.1316077780523146e-06	71.89236807193426
2293.5	2.131765808693001e-06	71.89236721106721
2294.0	2.1319237826282786e-06	71.89236635043258
2294.5	2.132081699878006e-06	71.89236549003036
2295.0	2.1322395604620404e-06	71.89236462986048
2295.5	2.1323973644002386e-06	71.89236376992292
2296.0	2.1325551117124297e-06	71.89236291021764
2296.5	2.13271280241846e-06	71.8923620507446
2297.0	2.132870436538149e-06	71.89236119150375
2297.5	2.1330280140913435e-06	71.89236033249506
2298.0	2.133185535097861e-06	71.89235947371849
2298.5	2.1333429995775094e-06	71.89235861517399
2299.0	2.133500407550107e-06	71.89235775686153
2299.5	2.1336577590354515e-06	71.89235689878107
2300.0	2.13381505405336e-06	71.89235604093258
2300.5	2.133972292623611e-06	71.892355183316
2301.0	2.134129474766021e-06	71.89235432593131
2301.5	2.1342866005003578e-06	71.89235346877845
2302.0	2.134443669846408e-06	71.89235261185739
2302.5	2.134600682823949e-06	71.89235175516811
2303.0	2.1347576394527493e-06	71.89235089871053
2303.5	2.1349145397525756e-06	71.89235004248464
2304.0	2.1350713837431932e-06	71.89234918649039
2304.5	2.13522817144436e-06	71.89234833072776
2305.0	2.135384902875823e-06	71.89234747519667
2305.5	2.1355415780573187e-06	71.89234661989711
2306.0	2.135698197008603e-06	71.89234576482903
2306.5	2.1358547597494027e-06	71.8923449099924
2307.0	2.1360112662994536e-06	71.89234405538717
2307.5	2.1361677166784816e-06	71.8923432010133
2308.0	2.1363241109061925e-06	71.89234234687076
2308.5	2.136480449002331e-06	71.8923414929595
2309.0	2.136636730986584e-06	71.8923406392795
2309.5	2.136792956878666e-06	71.89233978583069
2310.0	2.136949126698263e-06	71.89233893261304
2310.5	2.1371052404650886e-06	71.89233807962653
2311.0	2.1372612981988273e-06	71.89233722687109
2311.5	2.137417299919165e-06	71.8923363743467
2312.0	2.137573245645774e-06	71.89233552205332
2312.5	2.1377291353983293e-06	71.89233466999089
2313.0	2.1378849691965137e-06	71.8923338181594
2313.5	2.1380407470599816e-06	71.89233296655878
2314.0	2.1381964690083855e-06	71.89233211518902
2314.5	2.1383521350613983e-06	71.89233126405006
2315.0	2.138507745238652e-06	71.89233041314186
2315.5	2.1386632995598e-06	71.89232956246438
2316.0	2.138818798044475e-06	71.8923287120176
2316.5	2.138974240712317e-06	71.89232786180145
2317.0	2.139129627582948e-06	71.89232701181591
2317.5	2.1392849586760092e-06	71.89232616206094
2318.0	2.139440234011092e-06	71.89232531253649
2318.5	2.1395954536078357e-06	71.89232446324252
2319.0	2.139750617485831e-06	71.892323614179
2319.5	2.1399057256646883e-06	71.89232276534588
2320.0	2.1400607781640155e-06	71.89232191674313
2320.5	2.140215775003384e-06	71.89232106837069
2321.0	2.1403707162023993e-06	71.89232022022854
2321.5	2.140525601780642e-06	71.89231937231665
2322.0	2.140680431757681e-06	71.89231852463494
2322.5	2.140835206153103e-06	71.8923176771834
2323.0	2.1409899249864633e-06	71.89231682996198
2323.5	2.1411445882773305e-06	71.89231598297064
2324.0	2.1412991960452614e-06	71.89231513620935
2324.5	2.14145374830982e-06	71.89231428967805
2325.0	2.1416082450905344e-06	71.89231344337674
2325.5	2.141762686406958e-06	71.89231259730532
2326.0	2.141917072278617e-06	71.8923117514638
2326.5	2.142071402725063e-06	71.8923109058521
2327.0	2.1422256777658117e-06	71.89231006047021
2327.5	2.1423798974203865e-06	71.89230921531808
2328.0	2.1425340617082907e-06	71.89230837039567
2328.5	2.1426881706490647e-06	71.89230752570293
2329.0	2.1428422242621926e-06	71.89230668123983
2329.5	2.1429962225671852e-06	71.89230583700633
2330.0	2.143150165583542e-06	71.8923049930024
2330.5	2.1433040533307453e-06	71.89230414922797
2331.0	2.143457885828294e-06	71.89230330568303
2331.5	2.1436116630956586e-06	71.89230246236751
2332.0	2.1437653851523175e-06	71.8923016192814
2332.5	2.1439190520177487e-06	71.89230077642463
2333.0	2.14407266371141e-06	71.89229993379719
2333.5	2.144226220252768e-06	71.89229909139901
2334.0	2.1443797216612805e-06	71.89229824923008
2334.5	2.1445331679563837e-06	71.89229740729033
2335.0	2.144686559157534e-06	71.89229656557973
2335.5	2.1448398952841852e-06	71.89229572409825
2336.0	2.1449931763557517e-06	71.89229488284583
2336.5	2.145146402391687e-06	71.89229404182245
2337.0	2.1452995734113866e-06	71.89229320102805
2337.5	2.145452689434292e-06	71.8922923604626
2338.0	2.145605750479814e-06	71.89229152012607
2338.5	2.1457587565673653e-06	71.8922906800184
2339.0	2.1459117077163555e-06	71.89228984013955
2339.5	2.146064603946167e-06	71.8922890004895
2340.0	2.1462174452762077e-06	71.8922881610682
2340.5	2.1463702317258666e-06	71.89228732187559
2341.0	2.1465229633145326e-06	71.89228648291164
2341.5	2.1466756400615724e-06	71.89228564417633
2342.0	2.146828261986373e-06	71.89228480566959
2342.5	2.146980829108302e-06	71.89228396739139
2343.0	2.1471333414467246e-06	71.89228312934169
2343.5	2.1472857990209946e-06	71.89228229152046
2344.0	2.147438201850467e-06	71.89228145392765
2344.5	2.147590549954505e-06	71.89228061656321
2345.0	2.1477428433524316e-06	71.89227977942711
2345.5	2.1478950820635994e-06	71.89227894251931
2346.0	2.148047266107339e-06	71.89227810583976
2346.5	2.1481993955029814e-06	71.89227726938843
2347.0	2.1483514702698558e-06	71.89227643316526
2347.5	2.148503490427272e-06	71.89227559717024
2348.0	2.1486554559945295e-06	71.89227476140331
2348.5	2.148807366990983e-06	71.89227392586443
2349.0	2.148959223435892e-06	71.89227309055356
2349.5	2.149111025348572e-06	71.89227225547066
2350.0	2.149262772748318e-06	71.89227142061569
2350.5	2.1494144656544142e-06	71.8922705859886
2351.0	2.1495661040861445e-06	71.89226975158935
2351.5	2.149717688062792e-06	71.89226891741792
2352.0	2.149869217603629e-06	71.89226808347425
2352.5	2.1500206927279167e-06	71.89226724975829
2353.0	2.150172113454916e-06	71.89226641627003
2353.5	2.150323479803905e-06	71.8922655830094
2354.0	2.1504747917941147e-06	71.89226474997638
2354.5	2.150626049444802e-06	71.89226391717092
2355.0	2.1507772527752044e-06	71.89226308459297
2355.5	2.150928401804577e-06	71.8922622522425
2356.0	2.151079496552137e-06	71.89226142011947
2356.5	2.151230537037117e-06	71.89226058822382
2357.0	2.1513815232787313e-06	71.89225975655553
2357.5	2.1515324552962038e-06	71.89225892511456
2358.0	2.1516833331087456e-06	71.89225809390085
2358.5	2.151834156735577e-06	71.89225726291437
2359.0	2.1519849261958802e-06	71.89225643215508
2359.5	2.1521356415088535e-06	71.89225560162295
2360.0	2.1522863026937032e-06	71.89225477131791
2360.5	2.1524369097696182e-06	71.89225394123994
2361.0	2.1525874627557562e-06	71.892253111389
2361.5	2.1527379616713296e-06	71.89225228176502
2362.0	2.1528884065354653e-06	71.892251452368
2362.5	2.1530387973673755e-06	71.89225062319788
2363.0	2.1531891341861937e-06	71.89224979425462
2363.5	2.1533394170110906e-06	71.89224896553817
2364.0	2.1534896458611892e-06	71.8922481370485
2364.5	2.1536398207556864e-06	71.89224730878556
2365.0	2.1537899417136823e-06	71.89224648074931
2365.5	2.1539400087543245e-06	71.89224565293972
2366.0	2.1540900218967495e-06	71.89224482535674
2366.5	2.1542399811600733e-06	71.89224399800032
2367.0	2.15438988656343e-06	71.89224317087043
2367.5	2.154539738125932e-06	71.89224234396703
2368.0	2.1546895358666843e-06	71.89224151729007
2368.5	2.154839279804797e-06	71.89224069083951
2369.0	2.1549889699593625e-06	71.89223986461532
2369.5	2.155138606349498e-06	71.89223903861745
2370.0	2.1552881889942725e-06	71.89223821284585
2370.5	2.1554377179127835e-06	71.8922373873005
2371.0	2.155587193124098e-06	71.89223656198133
2371.5	2.1557366146473094e-06	71.89223573688832
2372.0	2.155885982501484e-06	71.89223491202144
2372.5	2.156035296705683e-06	71.8922340873806
2373.0	2.1561845572789504e-06	71.89223326296582
2373.5	2.1563337642403745e-06	71.892232438777
2374.0	2.156482917608986e-06	71.89223161481415
2374.5	2.156632017403834e-06	71.89223079107718
2375.0	2.156781063643956e-06	71.8922299675661
2375.5	2.1569300563483785e-06	71.89222914428082
2376.0	2.1570789955361462e-06	71.89222832122132
2376.5	2.1572278812262833e-06	71.89222749838757
2377.0	2.157376713437802e-06	71.89222667577951
2377.5	2.157525492189725e-06	71.89222585339711
2378.0	2.1576742175010514e-06	71.89222503124032
2378.5	2.1578228893908013e-06	71.8922242093091
2379.0	2.1579715078779543e-06	71.89222338760341
2379.5	2.1581200729815156e-06	71.89222256612321
2380.0	2.158268584720472e-06	71.89222174486845
2380.5	2.158417043113817e-06	71.8922209238391
2381.0	2.1585654481805247e-06	71.89222010303511
2381.5	2.1587137999395674e-06	71.89221928245645
2382.0	2.1588620984098976e-06	71.89221846210306
2382.5	2.159010343610513e-06	71.89221764197491
2383.0	2.159158535560343e-06	71.89221682207196
2383.5	2.159306674278363e-06	71.89221600239415
2384.0	2.159454759783511e-06	71.89221518294146
2384.5	2.1596027920947317e-06	71.89221436371385
2385.0	2.1597507712309582e-06	71.89221354471125
2385.5	2.1598986972111425e-06	71.89221272593365
2386.0	2.160046570054195e-06	71.89221190738098
2386.5	2.160194389779047e-06	71.89221108905322
2387.0	2.1603421564046157e-06	71.89221027095033
2387.5	2.1604898699498084e-06	71.89220945307225
2388.0	2.160637530433551e-06	71.89220863541895
2388.5	2.160785137874728e-06	71.89220781799038
2389.0	2.1609326922922424e-06	71.8922070007865
2389.5	2.161080193704986e-06	71.89220618380728
2390.0	2.16122764213186e-06	71.89220536705267
2390.5	2.161375037591743e-06	71.89220455052262
2391.0	2.1615223801034924e-06	71.89220373421709
2391.5	2.1616696696860056e-06	71.89220291813605
2392.0	2.1618169063581373e-06	71.89220210227946
2392.5	2.161964090138761e-06	71.89220128664726
2393.0	2.16211122104673e-06	71.89220047123942
2393.5	2.1622582991008842e-06	71.89219965605588
2394.0	2.1624053243200845e-06	71.89219884109663
2394.5	2.1625522967231777e-06	71.89219802636161
2395.0	2.162699216328991e-06	71.89219721185077
2395.5	2.1628460831563604e-06	71.89219639756408
2396.0	2.162992897224109e-06	71.89219558350149
2396.5	2.1631396585510705e-06	71.89219476966298
2397.0	2.163286367156055e-06	71.89219395604847
2397.5	2.163433023057874e-06	71.89219314265794
2398.0	2.1635796262753254e-06	71.89219232949135
2398.5	2.163726176827234e-06	71.89219151654866
2399.0	2.1638726747323683e-06	71.89219070382981
2399.5	2.1640191200095497e-06	71.89218989133478
2400.0	2.164165512677542e-06	71.89218907906351
2400.5	2.164311852755146e-06	71.89218826701597
2401.0	2.1644581402611207e-06	71.89218745519211
2401.5	2.1646043752142547e-06	71.89218664359188
2402.0	2.164750557633295e-06	71.89218583221526
2402.5	2.1648966875370165e-06	71.8921850210622
2403.0	2.1650427649441814e-06	71.89218421013264
2403.5	2.165188789873524e-06	71.89218339942657
2404.0	2.165334762343804e-06	71.89218258894391
2404.5	2.1654806823737506e-06	71.89218177868464
2405.0	2.1656265499821204e-06	71.89218096864873
2405.5	2.16577236518762e-06	71.8921801588361
2406.0	2.1659181280089946e-06	71.89217934924675
2406.5	2.166063838464956e-06	71.8921785398806
2407.0	2.1662094965742263e-06	71.89217773073763
2407.5	2.1663551023555053e-06	71.89217692181779
2408.0	2.16650065582752e-06	71.89217611312105
2408.5	2.1666461570089487e-06	71.89217530464735
2409.0	2.1667916059184955e-06	71.89217449639666
2409.5	2.1669370025748543e-06	71.89217368836893
2410.0	2.167082346996707e-06	71.89217288056413
2410.5	2.167227639202734e-06	71.89217207298219
2411.0	2.1673728792116136e-06	71.8921712656231
2411.5	2.1675180670420133e-06	71.8921704584868
2412.0	2.167663202712608e-06	71.89216965157324
2412.5	2.167808286242051e-06	71.8921688448824
2413.0	2.1679533176489867e-06	71.89216803841423
2413.5	2.168098296952083e-06	71.89216723216867
2414.0	2.16824322416998e-06	71.89216642614569
2414.5	2.168388099321324e-06	71.89216562034527
2415.0	2.1685329224247322e-06	71.89216481476733
2415.5	2.1686776934988384e-06	71.89216400941183
2416.0	2.168822412562285e-06	71.89216320427876
2416.5	2.1689670796336815e-06	71.89216239936805
2417.0	2.1691116947316365e-06	71.89216159467966
2417.5	2.169256257874778e-06	71.89216079021357
2418.0	2.169400769081682e-06	71.8921599859697
2418.5	2.1695452283709715e-06	71.89215918194803
2419.0	2.1696896357612484e-06	71.89215837814852
2419.5	2.169833991271073e-06	71.89215757457113
2420.0	2.1699782949190547e-06	71.89215677121581
2420.5	2.1701225467237507e-06	71.8921559680825
2421.0	2.170266746703765e-06	71.89215516517119
2421.5	2.1704108948776417e-06	71.8921543624818
2422.0	2.170554991263963e-06	71.89215356001434
2422.5	2.1706990358812686e-06	71.89215275776871
2423.0	2.170843028748135e-06	71.89215195574491
2423.5	2.1709869698830624e-06	71.89215115394286
2424.0	2.1711308593047e-06	71.89215035236256
2424.5	2.171274697031494e-06	71.89214955100394
2425.0	2.1714184830819956e-06	71.89214874986695
2425.5	2.171562217474743e-06	71.89214794895157
2426.0	2.1717059002282632e-06	71.89214714825775
2426.5	2.171849531361074e-06	71.89214634778543
2427.0	2.171993110891678e-06	71.8921455475346
2427.5	2.172136638838597e-06	71.89214474750518
2428.0	2.1722801152203314e-06	71.89214394769715
2428.5	2.1724235400553888e-06	71.89214314811046
2429.0	2.1725669133622475e-06	71.89214234874508
2429.5	2.1727102351594014e-06	71.89214154960095
2430.0	2.1728535054653427e-06	71.89214075067804
2430.5	2.1729967242985327e-06	71.8921399519763
2431.0	2.173139891677451e-06	71.89213915349569
2431.5	2.1732830076205837e-06	71.89213835523616
2432.0	2.1734260721463677e-06	71.89213755719767
2432.5	2.173569085273285e-06	71.89213675938018
2433.0	2.173712047019768e-06	71.89213596178365
2433.5	2.1738549574042757e-06	71.89213516440803
2434.0	2.1739978164452556e-06	71.89213436725329
2434.5	2.1741406241611354e-06	71.89213357031937
2435.0	2.1742833805703576e-06	71.89213277360624
2435.5	2.174426085691345e-06	71.89213197711385
2436.0	2.1745687395425167e-06	71.89213118084216
2436.5	2.1747113421423015e-06	71.89213038479112
2437.0	2.1748538935091054e-06	71.8921295889607
2437.5	2.174996393661333e-06	71.89212879335084
2438.0	2.1751388426173975e-06	71.89212799796151
2438.5	2.1752812403956875e-06	71.89212720279266
2439.0	2.1754235870146017e-06	71.89212640784426
2439.5	2.175565882492518e-06	71.89212561311625
2440.0	2.17570812684783e-06	71.89212481860861
2440.5	2.1758503200989093e-06	71.89212402432126
2441.0	2.1759924622641366e-06	71.89212323025419
2441.5	2.1761345533618615e-06	71.89212243640735
2442.0	2.1762765934104696e-06	71.89212164278068
2442.5	2.1764185824282957e-06	71.89212084937415
2443.0	2.176560520433703e-06	71.89212005618772
2443.5	2.17670240744505e-06	71.89211926322135
2444.0	2.1768442434806664e-06	71.89211847047497
2444.5	2.1769860285588793e-06	71.89211767794856
2445.0	2.177127762698041e-06	71.89211688564208
2445.5	2.177269445916466e-06	71.89211609355549
2446.0	2.1774110782324824e-06	71.89211530168872
2446.5	2.1775526596644097e-06	71.89211451004175
2447.0	2.1776941902305435e-06	71.89211371861454
2447.5	2.1778356699492082e-06	71.89211292740703
2448.0	2.1779770988387056e-06	71.89211213641917
2448.5	2.1781184769173164e-06	71.89211134565095
2449.0	2.1782598042033564e-06	71.89211055510229
2449.5	2.178401080715055e-06	71.89210976477317
2450.0	2.178542306470809e-06	71.89210897466354
2450.5	2.1786834814887953e-06	71.89210818477336
2451.0	2.1788246057873023e-06	71.89210739510258
2451.5	2.1789656793846173e-06	71.89210660565118
2452.0	2.1791067022989937e-06	71.89210581641908
2452.5	2.1792476745486768e-06	71.89210502740625
2453.0	2.179388596151937e-06	71.89210423861266
2453.5	2.1795294671270112e-06	71.89210345003825
2454.0	2.179670287492137e-06	71.89210266168298
2454.5	2.179811057265569e-06	71.89210187354684
2455.0	2.1799517764655097e-06	71.89210108562972
2455.5	2.180092445110209e-06	71.89210029793163
2456.0	2.180233063217883e-06	71.89209951045251
2456.5	2.18037363080673e-06	71.89209872319232
2457.0	2.180514147894992e-06	71.89209793615102
2457.5	2.1806546145008498e-06	71.89209714932855
2458.0	2.180795030642514e-06	71.89209636272487
2458.5	2.1809353963381807e-06	71.89209557633995
2459.0	2.1810757116060443e-06	71.89209479017374
2459.5	2.1812159764642777e-06	71.8920940042262
2460.0	2.1813561909310807e-06	71.89209321849728
2460.5	2.1814963550246116e-06	71.89209243298694
2461.0	2.1816364687630472e-06	71.89209164769512
2461.5	2.1817765321645688e-06	71.89209086262181
2462.0	2.1819165452473086e-06	71.89209007776695
2462.5	2.1820565080294454e-06	71.8920892931305
2463.0	2.1821964205291163e-06	71.8920885087124
2463.5	2.182336282764466e-06	71.89208772451262
2464.0	2.1824760947536456e-06	71.89208694053112
2464.5	2.182615856514796e-06	71.89208615676785
2465.0	2.182755568066025e-06	71.89208537322276
2465.5	2.182895229425477e-06	71.89208458989582
2466.0	2.1830348406112663e-06	71.89208380678697
2466.5	2.1831744016415024e-06	71.89208302389619
2467.0	2.1833139125343037e-06	71.89208224122342
2467.5	2.183453373307768e-06	71.89208145876862
2468.0	2.1835927839800073e-06	71.89208067653173
2468.5	2.1837321445691135e-06	71.89207989451275
2469.0	2.183871455093165e-06	71.89207911271158
2469.5	2.184010715570259e-06	71.89207833112822
2470.0	2.1841499260184713e-06	71.89207754976262
2470.5	2.184289086455872e-06	71.89207676861471
2471.0	2.184428196900551e-06	71.89207598768446
2471.5	2.1845672573705468e-06	71.89207520697185
2472.0	2.184706267883934e-06	71.89207442647681
2472.5	2.1848452284587645e-06	71.8920736461993
2473.0	2.1849841391130886e-06	71.89207286613927
2473.5	2.1851229998649453e-06	71.89207208629671
2474.0	2.1852618107323983e-06	71.89207130667153
2474.5	2.185400571733442e-06	71.89207052726371
2475.0	2.1855392828861363e-06	71.89206974807321
2475.5	2.185677944208509e-06	71.89206896909998
2476.0	2.185816555718557e-06	71.89206819034396
2476.5	2.185955117434303e-06	71.89206741180514
2477.0	2.186093629373768e-06	71.89206663348347
2477.5	2.186232091554949e-06	71.89206585537887
2478.0	2.186370503995844e-06	71.89206507749132
2478.5	2.1865088667144557e-06	71.8920642998208
2479.0	2.1866471797287563e-06	71.89206352236722
2479.5	2.186785443056743e-06	71.89206274513059
2480.0	2.186923656716393e-06	71.89206196811081
2480.5	2.187061820725679e-06	71.89206119130786
2481.0	2.1871999351025734e-06	71.89206041472171
2481.5	2.187337999865044e-06	71.89205963835231
2482.0	2.187476015031037e-06	71.89205886219959
2482.5	2.1876139806185174e-06	71.89205808626355
2483.0	2.1877518966454345e-06	71.8920573105441
2483.5	2.187889763129719e-06	71.89205653504123
2484.0	2.188027580089335e-06	71.89205575975488
2484.5	2.1881653475421975e-06	71.89205498468502
2485.0	2.1883030655062376e-06	71.89205420983158
2485.5	2.188440733999384e-06	71.89205343519454
2486.0	2.188578353039553e-06	71.89205266077386
2486.5	2.1887159226446576e-06	71.89205188656948
2487.0	2.1888534428326095e-06	71.89205111258134
2487.5	2.1889909136213077e-06	71.89205033880944
2488.0	2.1891283350286648e-06	71.8920495652537
2488.5	2.189265707072558e-06	71.8920487919141
2489.0	2.1894030297708856e-06	71.89204801879058
2489.5	2.1895403031415267e-06	71.8920472458831
2490.0	2.1896775272023573e-06	71.89204647319161
2490.5	2.1898147019712597e-06	71.89204570071608
2491.0	2.1899518274660943e-06	71.89204492845646
2491.5	2.1900889037047383e-06	71.89204415641271
2492.0	2.190225930705028e-06	71.89204338458477
2492.5	2.1903629084848454e-06	71.8920426129726
2493.0	2.190499837062021e-06	71.89204184157617
2493.5	2.1906367164543917e-06	71.89204107039544
2494.0	2.190773546679812e-06	71.89204029943033
2494.5	2.190910327756104e-06	71.89203952868084
2495.0	2.191047059701106e-06	71.8920387581469
2495.5	2.1911837425326367e-06	71.89203798782847
2496.0	2.191320376268501e-06	71.8920372177255
2496.5	2.1914569609265463e-06	71.89203644783797
2497.0	2.1915934965245536e-06	71.8920356781658
2497.5	2.1917299830803294e-06	71.89203490870898
2498.0	2.19186642061161e-06	71.89203413946744
2498.5	2.1920028091363887e-06	71.89203337044115
2499.0	2.1921391486722577e-06	71.89203260163008
2499.5	2.1922754392370436e-06	71.89203183303414
2500.0	2.192411680848557e-06	71.89203106465332
2500.5	2.1925478735245583e-06	71.89203029648759
2501.0	2.192684017282814e-06	71.89202952853687
2501.5	2.1928201121410794e-06	71.89202876080114
2502.0	2.192956158117126e-06	71.89202799328034
2502.5	2.193092155228703e-06	71.89202722597443
2503.0	2.1932281034935475e-06	71.89202645888336
2503.5	2.1933640029294214e-06	71.89202569200711
2504.0	2.1934998535540464e-06	71.89202492534562
2504.5	2.1936356553851695e-06	71.89202415889885
2505.0	2.1937714084405076e-06	71.89202339266673
2505.5	2.193907112737783e-06	71.89202262664925
2506.0	2.1940427682947236e-06	71.89202186084636
2506.5	2.194178375129038e-06	71.892021095258
2507.0	2.19431393325843e-06	71.89202032988413
2507.5	2.1944494427006005e-06	71.89201956472472
2508.0	2.1945849034732586e-06	71.8920187997797
2508.5	2.1947203155940895e-06	71.89201803504906
2509.0	2.1948556790807762e-06	71.89201727053273
2509.5	2.194990993951019e-06	71.89201650623068
2510.0	2.195126260222475e-06	71.89201574214285
2510.5	2.195261477912525e-06	71.8920149782692
2511.0	2.195396647039741e-06	71.89201421460969
2511.5	2.1955317676208838e-06	71.89201345116427
2512.0	2.1956668396739004e-06	71.8920126879329
2512.5	2.1958018632164545e-06	71.89201192491555
2513.0	2.195936838266197e-06	71.89201116211215
2513.5	2.1960717648407646e-06	71.89201039952268
2514.0	2.196206642957792e-06	71.89200963714707
2514.5	2.19634147263491e-06	71.8920088749853
2515.0	2.1964762538897588e-06	71.89200811303729
2515.5	2.1966109867399537e-06	71.89200735130305
2516.0	2.196745671203108e-06	71.89200658978248
2516.5	2.196880307296832e-06	71.89200582847558
2517.0	2.197014895038743e-06	71.89200506738227
2517.5	2.197149434446426e-06	71.89200430650253
2518.0	2.197283925537529e-06	71.8920035458363
2518.5	2.1974183683295746e-06	71.89200278538355
2519.0	2.1975527628401863e-06	71.89200202514422
2519.5	2.1976871090869575e-06	71.89200126511828
2520.0	2.1978214070874373e-06	71.89200050530567
2520.5	2.1979556568592133e-06	71.89199974570636
2521.0	2.198089858419858e-06	71.8919989863203
2521.5	2.198224011786914e-06	71.89199822714745
2522.0	2.198358116977958e-06	71.89199746818775
2522.5	2.1984921740105354e-06	71.89199670944117
2523.0	2.1986261829021887e-06	71.89199595090767
